iter	Passed	Remaining
1156	3795	9325
1157	3798	9322
1158	3802	9320
1159	3805	9317
1160	3809	9314
1161	3812	9311
1162	3815	9308
1163	3819	9305
1164	3822	9302
1165	3826	9299
1166	3829	9296
1167	3832	9293
1168	3836	9290
1169	3839	9287
1170	3842	9283
1171	3846	9280
1172	3849	9277
1173	3852	9274
1174	3856	9271
1175	3859	9268
1176	3862	9265
1177	3866	9261
1178	3869	9258
1179	3872	9255
1180	3876	9252
1181	3879	9249
1182	3883	9246
1183	3886	9243
1184	3889	9240
1185	3893	9237
1186	3896	9234
1187	3899	9231
1188	3903	9228
1189	3906	9225
1190	3910	9222
1191	3913	9218
1192	3916	9215
1193	3920	9212
1194	3923	9209
1195	3926	9206
1196	3930	9203
1197	3933	9200
1198	3936	9197
1199	3940	9194
1200	3943	9191
1201	3947	9188
1202	3950	9185
1203	3953	9182
1204	3957	9179
1205	3960	9176
1206	3964	9172
1207	3967	9169
1208	3970	9166
1209	3974	9163
1210	3977	9160
1211	3980	9157
1212	3984	9154
1213	3987	9151
1214	3990	9147
1215	3994	9144
1216	3997	9141
1217	4000	9138
1218	4004	9135
1219	4007	9132
1220	4011	9129
1221	4014	9126
1222	4017	9122
1223	4019	9115
1224	4022	9111
1225	4025	9108
1226	4029	9105
1227	4032	9102
1228	4035	9099
1229	4039	9096
1230	4042	9093
1231	4045	9089
1232	4049	9086
1233	4052	9083
1234	4055	9080
1235	4059	9077
1236	4062	9074
1237	4066	9071
1238	4069	9068
1239	4072	9065
1240	4076	9062
1241	4079	9059
1242	4083	9056
1243	4086	9053
1244	4089	9050
1245	4093	9047
1246	4096	9043
1247	4099	9040
1248	4103	9037
1249	4106	9034
1250	4109	9031
1251	4113	9028
1252	4116	9025
1253	4120	9021
1254	4123	9018
1255	4126	9015
1256	4129	9012
1257	4133	9009
1258	4136	9006
1259	4140	9002
1260	4143	8999
1261	4146	8996
1262	4150	8993
1263	4153	8990
1264	4156	8987
1265	4160	8984
1266	4163	8981
1267	4167	8978
1268	4170	8975
1269	4173	8971
1270	4177	8968
1271	4180	8965
1272	4183	8962
1273	4187	8959
1274	4190	8956
1275	4194	8953
1276	4197	8950
1277	4200	8947
1278	4203	8943
1279	4207	8940
1280	4210	8937
1281	4213	8934
1282	4217	8930
1283	4220	8927
1284	4223	8924
1285	4227	8921
1286	4230	8918
1287	4233	8914
1288	4237	8911
1289	4240	8908
1290	4243	8905
1291	4247	8902
1292	4250	8899
1293	4254	8895
1294	4257	8892
1295	4261	8890
1296	4264	8887
1297	4267	8884
1298	4271	8880
1299	4274	8877
1300	4278	8876
1301	4283	8876
1302	4286	8872
1303	4290	8869
1304	4293	8866
1305	4296	8863
1306	4300	8860
1307	4303	8857
1308	4307	8854
1309	4310	8851
1310	4313	8848
1311	4317	8844
1312	4320	8841
1313	4323	8838
1314	4327	8835
1315	4330	8832
1316	4333	8828
1317	4337	8825
1318	4340	8822
1319	4343	8819
1320	4347	8816
1321	4350	8812
1322	4353	8809
1323	4357	8806
1324	4360	8803
1325	4364	8800
1326	4367	8797
1327	4370	8794
1328	4374	8791
1329	4377	8787
1330	4380	8784
1331	4384	8781
1332	4387	8778
1333	4390	8775
1334	4394	8771
1335	4397	8768
1336	4401	8765
1337	4404	8762
1338	4407	8759
1339	4411	8756
1340	4414	8753
1341	4418	8750
1342	4421	8747
1343	4424	8744
1344	4428	8741
1345	4431	8737
1346	4434	8734
1347	4438	8731
1348	4441	8728
1349	4444	8725
1350	4448	8721
1351	4451	8718
1352	4454	8715
1353	4458	8712
1354	4461	8709
1355	4464	8705
1356	4468	8702
1357	4471	8699
1358	4475	8696
1359	4478	8693
1360	4481	8690
1361	4484	8686
1362	4488	8683
1363	4491	8680
1364	4495	8677
1365	4498	8673
1366	4501	8670
1367	4504	8667
1368	4508	8664
1369	4511	8660
1370	4514	8657
1371	4518	8654
1372	4521	8651
1373	4524	8648
1374	4528	8644
1375	4531	8641
1376	4535	8638
1377	4538	8635
1378	4541	8632
1379	4545	8628
1380	4548	8625
1381	4551	8622
1382	4555	8619
1383	4558	8616
1384	4561	8613
1385	4565	8609
1386	4568	8606
1387	4571	8603
1388	4575	8600
1389	4578	8597
1390	4581	8594
1391	4583	8586
1392	4586	8583
1393	4589	8580
1394	4593	8577
1395	4596	8574
1396	4599	8570
1397	4603	8567
1398	4606	8564
1399	4609	8561
1400	4613	8558
1401	4616	8554
1402	4620	8551
1403	4623	8548
1404	4626	8545
1405	4630	8542
1406	4633	8539
1407	4637	8536
1408	4640	8533
1409	4643	8530
1410	4647	8527
1411	4650	8523
1412	4653	8520
1413	4657	8517
1414	4660	8514
1415	4664	8511
1416	4667	8508
1417	4670	8504
1418	4674	8501
1419	4677	8498
1420	4680	8495
1421	4684	8492
1422	4687	8489
1423	4691	8485
1424	4694	8482
1425	4697	8479
1426	4701	8476
1427	4704	8473
1428	4707	8470
1429	4711	8466
1430	4714	8463
1431	4717	8460
1432	4721	8457
1433	4724	8454
1434	4727	8450
1435	4731	8448
1436	4734	8444
1437	4738	8441
1438	4741	8438
1439	4744	8435
1440	4748	8432
1441	4751	8429
1442	4754	8425
1443	4758	8422
1444	4761	8419
1445	4765	8416
1446	4768	8413
1447	4771	8410
1448	4775	8407
1449	4778	8403
1450	4781	8400
1451	4785	8397
1452	4788	8394
1453	4792	8390
1454	4795	8387
1455	4798	8384
1456	4801	8381
1457	4805	8378
1458	4808	8374
1459	4812	8371
1460	4815	8368
1461	4818	8365
1462	4822	8362
1463	4825	8358
1464	4828	8355
1465	4832	8352
1466	4835	8349
1467	4838	8346
1468	4842	8342
1469	4845	8339
1470	4848	8336
1471	4852	8333
1472	4855	8330
1473	4859	8326
1474	4862	8323
1475	4865	8320
1476	4869	8317
1477	4872	8314
1478	4875	8311
1479	4879	8307
1480	4882	8304
1481	4885	8301
1482	4889	8298
1483	4892	8295
1484	4896	8291
1485	4899	8288
1486	4902	8285
1487	4906	8282
1488	4909	8279
1489	4912	8276
1490	4916	8272
1491	4919	8269
1492	4923	8267
1493	4926	8263
1494	4930	8260
1495	4933	8257
1496	4936	8254
1497	4940	8251
1498	4943	8248
1499	4946	8244
1500	4950	8241
1501	4953	8238
1502	4957	8235
1503	4960	8232
1504	4963	8229
1505	4967	8225
1506	4970	8222
1507	4973	8219
1508	4977	8216
1509	4980	8212
1510	4983	8209
1511	4987	8206
1512	4990	8203
1513	4993	8199
1514	4997	8196
1515	5000	8193
1516	5003	8190
1517	5007	8187
1518	5010	8183
1519	5013	8180
1520	5017	8177
1521	5020	8174
1522	5024	8171
1523	5027	8167
1524	5030	8164
1525	5034	8161
1526	5037	8158
1527	5040	8155
1528	5044	8152
1529	5047	8148
1530	5050	8145
1531	5054	8142
1532	5057	8139
1533	5061	8135
1534	5064	8132
1535	5067	8129
1536	5071	8126
1537	5074	8123
1538	5077	8119
1539	5081	8116
1540	5084	8113
1541	5085	8106
1542	5089	8103
1543	5092	8100
1544	5095	8097
1545	5099	8094
1546	5102	8090
1547	5105	8087
1548	5109	8084
1549	5112	8081
1550	5115	8078
1551	5119	8074
1552	5122	8071
1553	5126	8068
1554	5129	8065
1555	5132	8062
1556	5136	8059
1557	5139	8055
1558	5142	8052
1559	5146	8049
1560	5149	8046
1561	5153	8043
1562	5156	8039
1563	5159	8036
1564	5163	8033
1565	5166	8030
1566	5169	8027
1567	5173	8023
1568	5176	8020
1569	5179	8017
1570	5183	8014
1571	5186	8010
1572	5190	8007
1573	5193	8004
1574	5197	8001
1575	5200	7998
1576	5203	7995
1577	5207	7992
1578	5210	7988
1579	5213	7985
1580	5217	7982
1581	5220	7979
1582	5224	7976
1583	5227	7973
1584	5230	7969
1585	5234	7966
1586	5237	7963
1587	5240	7960
1588	5244	7956
1589	5247	7954
1590	5251	7950
1591	5254	7947
1592	5257	7944
1593	5261	7941
1594	5264	7938
1595	5267	7934
1596	5271	7931
1597	5274	7928
1598	5278	7925
1599	5281	7922
1600	5284	7918
1601	5288	7915
1602	5291	7912
1603	5295	7909
1604	5298	7906
1605	5301	7903
1606	5305	7899
1607	5308	7896
1608	5311	7893
1609	5315	7890
1610	5318	7887
1611	5321	7883
1612	5325	7880
1613	5328	7877
1614	5332	7874
1615	5335	7871
1616	5338	7867
1617	5342	7864
1618	5345	7861
1619	5348	7858
1620	5352	7855
1621	5355	7852
1622	5359	7848
1623	5362	7845
1624	5365	7842
1625	5369	7839
1626	5372	7836
1627	5376	7832
1628	5379	7829
1629	5382	7826
1630	5386	7823
1631	5389	7819
1632	5392	7816
1633	5396	7813
1634	5399	7810
1635	5402	7807
1636	5406	7804
1637	5410	7801
1638	5413	7798
1639	5416	7795
1640	5420	7791
1641	5423	7788
1642	5426	7785
1643	5430	7782
1644	5433	7778
1645	5437	7775
1646	5440	7772
1647	5443	7769
1648	5447	7766
1649	5450	7762
1650	5453	7759
1651	5457	7756
1652	5460	7753
1653	5463	7749
1654	5467	7746
1655	5470	7743
1656	5473	7740
1657	5477	7736
1658	5480	7733
1659	5484	7730
1660	5487	7727
1661	5490	7724
1662	5494	7721
1663	5497	7717
1664	5500	7714
1665	5504	7711
1666	5507	7707
1667	5510	7704
1668	5514	7701
1669	5517	7698
1670	5521	7695
1671	5524	7691
1672	5527	7688
1673	5531	7685
1674	5534	7682
1675	5538	7679
1676	5541	7676
1677	5544	7672
1678	5548	7669
1679	5551	7666
1680	5554	7663
1681	5558	7660
1682	5561	7656
1683	5565	7653
1684	5568	7650
1685	5571	7647
1686	5575	7643
1687	5578	7640
1688	5581	7637
1689	5585	7634
1690	5588	7630
1691	5591	7627
1692	5595	7624
1693	5598	7620
1694	5601	7617
1695	5605	7615
