iter	Passed	Remaining
1527	125876	368402
1528	125961	368327
1529	126050	368266
1530	126135	368191
1531	126214	368099
1532	126299	368023
1533	126389	367961
1534	126407	367692
1535	126491	367616
1536	126576	367542
1537	126664	367475
1538	126753	367412
1539	126841	367345
1540	126906	367213
1541	126990	367137
1542	127072	367053
1543	127158	366980
1544	127248	366919
1545	127334	366849
1546	127416	366764
1547	127447	366536
1548	127532	366461
1549	127617	366385
1550	127709	366329
1551	127724	366054
1552	127811	365987
1553	127895	365908
1554	127942	365726
1555	128025	365647
1556	128109	365568
1557	128204	365521
1558	128286	365439
1559	128375	365377
1560	128461	365303
1561	128550	365242
1562	128640	365181
1563	128720	365091
1564	128803	365010
1565	128894	364954
1566	128982	364888
1567	129074	364833
1568	129159	364757
1569	129250	364701
1570	129335	364625
1571	129425	364565
1572	129518	364513
1573	129534	364244
1574	129617	364162
1575	129640	363914
1576	129727	363844
1577	129815	363779
1578	129902	363709
1579	129991	363648
1580	130092	363617
1581	130177	363543
1582	130269	363486
1583	130356	363419
1584	130446	363358
1585	130537	363300
1586	130629	363245
1587	130717	363177
1588	130808	363118
1589	130897	363054
1590	130967	362939
1591	131000	362719
1592	131087	362651
1593	131158	362537
1594	131249	362478
1595	131339	362417
1596	131430	362359
1597	131519	362296
1598	131602	362215
1599	131685	362136
1600	131777	362078
1601	131792	361811
1602	131874	361730
1603	131905	361507
1604	131994	361442
1605	132086	361387
1606	132178	361331
1607	132268	361270
1608	132356	361205
1609	132452	361158
1610	132486	360944
1611	132580	360895
1612	132670	360833
1613	132754	360755
1614	132846	360699
1615	132938	360645
1616	133022	360567
1617	133114	360510
1618	133125	360237
1619	133217	360179
1620	133308	360121
1621	133397	360057
1622	133480	359977
1623	133572	359921
1624	133659	359851
1625	133750	359793
1626	133820	359678
1627	133904	359600
1628	133969	359473
1629	133989	359223
1630	134076	359152
1631	134161	359079
1632	134171	358802
1633	134249	358711
1634	134340	358651
1635	134428	358584
1636	134512	358508
1637	134600	358440
1638	134685	358366
1639	134772	358298
1640	134862	358236
1641	134953	358176
1642	134997	357993
1643	135085	357926
1644	135097	357659
1645	135187	357598
1646	135278	357538
1647	135362	357463
1648	135447	357388
1649	135462	357129
1650	135556	357076
1651	135646	357017
1652	135734	356949
1653	135778	356766
1654	135868	356706
1655	135955	356638
1656	135975	356392
1657	136060	356317
1658	136148	356251
1659	136233	356175
1660	136321	356110
